8.985135858756741811e+00,-7.990415443390019856e-01,3.678178333606192041e+01
4.591894044703300537e+00,-2.813024518794658757e+00,3.154631325905100780e+01
1.624690780053523742e+00,-2.912264436292114844e+00,2.719513761787514738e+01
-1.166708227930572939e-01,-2.708929153876446172e+00,2.370688697792026645e+01
-1.140611972282768560e+00,-2.778205960366740612e+00,2.082877241552809267e+01
-1.876352629147111983e+00,-3.275310046748936443e+00,1.844000228988988610e+01
-2.623047818618680971e+00,-4.278955392656396128e+00,1.653138680143020878e+01
-3.602326761615080919e+00,-5.914785466577335171e+00,1.520397978614541579e+01
-5.005633262458277777e+00,-8.364366729161616831e+00,1.473820074309675832e+01
-7.017700157225556623e+00,-1.171268709349935655e+01,1.572655455004089475e+01
-9.680152692722490571e+00,-1.549923826097825419e+01,1.913463754104610715e+01
-1.256950169838577480e+01,-1.783697332088148713e+01,2.564646100172402043e+01
-1.439570757649483745e+01,-1.576346358637172074e+01,3.348286956461910790e+01
-1.366895987459844264e+01,-9.532837643504237235e+00,3.781432506739533750e+01
-1.062161803296775986e+01,-3.276486122527796141e+00,3.668261890597488417e+01
-6.958870094503728509e+00,-1.635892801271745522e-01,3.267070401806518731e+01
-4.075855997540653419e+00,5.607699076174117447e-01,2.850722460957939930e+01
-2.278814019961490800e+00,3.526571033403118616e-01,2.486973253177093923e+01
-1.328123757241495895e+00,-5.655771889030958288e-02,2.174611766928374124e+01
-9.128843658162733021e-01,-4.549112820958613468e-01,1.903925211099234360e+01
-8.157650204054563980e-01,-8.513223281982980062e-01,1.668396851972341466e+01
-9.273670726218798954e-01,-1.328514986762368899e+00,1.464132584432693207e+01
-1.221020626271571929e+00,-2.003954155857630148e+00,1.289323928914131834e+01
-1.735540039129849443e+00,-3.039474664488083011e+00,1.145411307922499411e+01
-2.573109665351546838e+00,-4.671483905303910333e+00,1.040754280689458966e+01
-3.912815857976076117e+00,-7.221658535995372219e+00,1.000897088570241777e+01
-5.996836121628364324e+00,-1.111489085453683145e+01,1.086527341499774124e+01
-9.071299160415032148e+00,-1.624121850820005264e+01,1.434765920925610416e+01
-1.294826007298846449e+01,-2.072655256781377631e+01,2.233429570097905525e+01
-1.603772721797643896e+01,-1.952619978737149964e+01,3.386505185614890934e+01
-1.564742867738866572e+01,-1.043386070616443462e+01,4.124735766661945036e+01
-1.146622871122188592e+01,-1.139812233935008301e+00,3.976494422791010663e+01
-6.361191284120958578e+00,2.944712345502577211e+00,3.429893424339528707e+01
-2.483478745704353230e+00,3.650262591356784547e+00,2.933151942223209829e+01
-9.904502090093947331e-02,3.468771949040463820e+00,2.546730594113987678e+01
1.289840082770624452e+00,3.448196443290645341e+00,2.238853699559961186e+01
2.216207153920964679e+00,3.889891825059024644e+00,1.989494021598966356e+01
3.068928621197841267e+00,4.884596656646009727e+00,1.794979815925431055e+01
4.112812680984559321e+00,6.527721560366671838e+00,1.666206952766054883e+01
5.550230655150485859e+00,8.933701898406024355e+00,1.632659608055924139e+01
7.529941717055793404e+00,1.205295759999430238e+01,1.750555696950280904e+01
1.001882694069109192e+01,1.526738665800123940e+01,2.100837178256895754e+01
1.250221164844860411e+01,1.674962938638152821e+01,2.703554011111193844e+01
1.379865371486760672e+01,1.429978080145246544e+01,3.353786946959293402e+01
1.284599357632860794e+01,8.713477370571283132e+00,3.670507708430770322e+01
1.005815538383980723e+01,3.620587844873518701e+00,3.540748818919373520e+01
6.892986177705156869e+00,1.066268306914433417e+00,3.181447849972150976e+01
4.425000800344447427e+00,4.675804419062280504e-01,2.801003629205347067e+01
2.905998185789597343e+00,7.310091655497492624e-01,2.460030865175241388e+01
2.161189215743827496e+00,1.282963771808857567e+00,2.163797786086310637e+01
1.958920455346666367e+00,1.976704467830471490e+00,1.908555205119563070e+01
2.148381230984953039e+00,2.875159499347268444e+00,1.692888914282631418e+01
2.689585179547777649e+00,4.137393914127301286e+00,1.520553762945521292e+01
3.632394128747879147e+00,5.992821288896539755e+00,1.404894522092004827e+01
5.107277240814634744e+00,8.694021410513743220e+00,1.378931568805220387e+01
7.278533750100987021e+00,1.237510944526356482e+01,1.512865194697006110e+01
1.016610524188022247e+01,1.644483810226496345e+01,1.918701817992656444e+01
1.321928175765859237e+01,1.857892222333657983e+01,2.665562444217885485e+01
1.488396192750962932e+01,1.545742774883977866e+01,3.502548338733640776e+01
1.362418229639331635e+01,8.320772856061001477e+00,3.875688979861870820e+01
1.007291294865354203e+01,1.993502093377449214e+00,3.667509279212467987e+01
6.203357868533620589e+00,-7.305884240387152673e-01,3.223832547148744965e+01
3.327852294788637533e+00,-1.200203707890409088e+00,2.797617932893539461e+01
1.588880344340421136e+00,-9.469944101677222337e-01,2.435481182401235856e+01
6.585219711010539267e-01,-6.388550151665649546e-01,2.126903395788032824e+01
1.907894112120325225e-01,-4.557195493196056768e-01,1.859901288977811973e+01
-4.914935529621557164e-02,-4.059513063303070712e-01,1.627194014180204107e+01
-1.994624198585708552e-01,-4.676365923334167007e-01,1.423961241398761146e+01
-3.377325630695141578e-01,-6.377400299569268016e-01,1.246575868724022840e+01
-5.161130541059419929e-01,-9.447448409925892632e-01,1.092252920549208994e+01
-7.859472208373928792e-01,-1.457469597179353649e+00,9.592857238370068984e+00
-1.217856756074587876e+00,-2.302645964473004625e+00,8.481031791439608725e+00
-1.919727999299775778e+00,-3.699133679829617272e+00,7.638144298198104032e+00
-3.074065880400096873e+00,-5.983042836665955377e+00,7.250562348443139626e+00
-4.953661701228312175e+00,-9.670222164323917013e+00,7.795139651021273153e+00
-7.904921290324542049e+00,-1.507236604834669080e+01,1.053918589163065000e+01
-1.206069353101636743e+01,-2.113836662422289336e+01,1.784375290383921353e+01
-1.624617697282852546e+01,-2.266184171125729208e+01,3.080645713803334829e+01
-1.720391866612287757e+01,-1.375849782129316523e+01,4.210873685683072409e+01
-1.317351242663959709e+01,-1.782363403893733711e+00,4.251614658293918581e+01
-7.180589878491417721e+00,4.201191009924380104e+00,3.644536787105605669e+01
-2.366101638548799624e+00,5.335730685263995632e+00,3.083754581872127787e+01
6.380419778151171784e-01,5.146335376219870028e+00,2.680495766338081864e+01
2.398344595355216491e+00,5.130977630846865090e+00,2.383673188680862509e+01
3.569406164599448594e+00,5.676225059513781979e+00,2.161942814551493086e+01
4.628395165852440485e+00,6.848022518950723558e+00,2.011962885847654192e+01
5.865724601998718590e+00,8.629593321294585451e+00,1.950500933848075391e+01
7.425491787659620258e+00,1.089445719381014932e+01,2.011782009873054733e+01
9.288646442731911534e+00,1.316431628129229736e+01,2.234914000004837575e+01
1.113638739131017630e+01,1.438492324945267775e+01,2.627904647342404232e+01
1.228330678523222375e+01,1.332738786514743268e+01,3.077970140301997759e+01
1.204177053857555535e+01,1.005729558842852178e+01,3.369666265290169349e+01
1.042875477846330057e+01,6.261161741525310909e+00,3.379282818856913906e+01
8.188758111601478262e+00,3.715631110763336409e+00,3.167683735643678844e+01
6.173527480884925644e+00,2.739469210863029414e+00,2.875379673972602390e+01
4.809714765050085106e+00,2.803335598036591492e+00,2.583941816328311702e+01
4.135355240349873007e+00,3.414886705555614022e+00,2.324321719832138200e+01
4.049933061963313818e+00,4.413638076697063539e+00,2.107623245945017487e+01
4.478686128396132560e+00,5.808400140557069768e+00,1.945145804129108313e+01
5.388049056993247099e+00,7.694422655458470928e+00,1.857210215882303572e+01
6.797983217093198860e+00,1.010984031024578655e+01,1.879255070862229005e+01
8.673189527201357052e+00,1.278854802027528237e+01,2.061116301714114840e+01
1.077085839900543007e+01,1.479878078453210755e+01,2.442609366738192733e+01
1.242473975624278637e+01,1.461484349043181119e+01,2.957981176717506244e+01
1.270941595757352971e+01,1.155041546535307262e+01,3.374545272808246921e+01
1.130041669796342063e+01,7.108605322921668801e+00,3.482608260507543463e+01
8.867481814498066939e+00,3.727264048436090604e+00,3.296194191701447807e+01
6.468618660548488108e+00,2.232675651773051939e+00,2.985927153123532563e+01
4.732529035744907908e+00,2.063067743632473583e+00,2.665293007188367369e+01
3.765482219530442265e+00,2.531055631430211950e+00,2.376144161969289570e+01
3.444977291158118238e+00,3.365680960897003082e+00,2.127789599640334828e+01
3.652995796787549043e+00,4.535363833980753157e+00,1.926502576492503138e+01
4.328823663286578416e+00,6.154417341892119531e+00,1.784811710765282911e+01
5.499766030651054294e+00,8.363533664884343466e+00,1.728160499076346568e+01
7.203774127364873436e+00,1.117203376527100289e+01,1.802050718836673937e+01
9.425877715115873912e+00,1.417904707145337007e+01,2.077230679156758697e+01
1.176288439548377696e+01,1.598468000080548634e+01,2.581530231605962555e+01
1.326090826970778735e+01,1.463665747983869636e+01,3.180600524774725457e+01
1.289060876182789350e+01,1.002551910976673355e+01,3.556581936068081973e+01
1.066323642957858908e+01,5.086935343714518609e+00,3.533373890883699175e+01
7.753236648033093203e+00,2.117364044738673901e+00,3.239784366854859599e+01
5.282646954362187230e+00,1.174362373152752825e+00,2.879955017401677964e+01
3.667036219259244501e+00,1.295477922139164351e+00,2.543997043015536264e+01
2.842781870369107899e+00,1.859927104791413210e+00,2.248995712266022906e+01
2.619066379940183875e+00,2.662383785403208414e+00,1.996042264474623451e+01
2.855248847895025310e+00,3.740394261458454217e+00,1.786928941843980212e+01
3.509935899705782347e+00,5.248619387188256269e+00,1.629961861677869450e+01
4.630192556635623902e+00,7.399662861397662716e+00,1.546082851266952041e+01
6.320431162865061125e+00,1.034099666138647855e+01,1.579649886372192213e+01
8.663991575243590759e+00,1.392184856779011426e+01,1.811651450686284548e+01
1.142878565756543097e+01,1.691012159110199775e+01,2.323241467651160974e+01
1.369715174588652751e+01,1.672208930612934452e+01,3.053976254851757943e+01
1.399720767547731448e+01,1.190741765777812944e+01,3.633455534977235857e+01
1.180166506975707996e+01,5.621732802682978480e+00,3.717419422069204415e+01
8.372392672297507943e+00,1.448010937231544837e+00,3.408672212769212706e+01
5.267607238055008523e+00,1.821862700490450848e-03,3.000343825743700421e+01
3.157692060235252285e+00,-3.921351417317493759e-02,2.623567292565594045e+01
1.978595984182316636e+00,3.682335401318789780e-01,2.297047459966065119e+01
1.450496972562331788e+00,8.733785775862348277e-01,2.014551850666431321e+01
1.340396886974829949e+00,1.438937419938936202e+00,1.769995485141340197e+01
1.525318746494906064e+00,2.155133701412952796e+00,1.560541808463518088e+01
1.978773936971092606e+00,3.177333884876703429e+00,1.387047692161853440e+01
2.759724557567918346e+00,4.720897444275526489e+00,1.257177549230958569e+01
4.003245259869393280e+00,7.078088257304203879e+00,1.192729955852339430e+01
5.911536118620507985e+00,1.053037703571222750e+01,1.247639806554512454e+01
8.681358893500165763e+00,1.507862948354560828e+01,1.531512582692789159e+01
1.214223912305373787e+01,1.919629778010918741e+01,2.191757966322564855e+01
1.508638425456593524e+01,1.891843700089219737e+01,3.185029009381996090e+01
1.527371666089346469e+01,1.196041638133181273e+01,3.929977103592535315e+01
1.206385793701858766e+01,3.395942273400160971e+00,3.930670069667492328e+01
7.511578947815659824e+00,-1.227601123101235592e+00,3.473932022023290500e+01
3.751010180143301564e+00,-2.372952242111662891e+00,2.989570977239790039e+01
1.343501996771423901e+00,-2.272775944874333653e+00,2.588814285854936159e+01
-3.322896156237220566e-02,-2.070800840561187073e+00,2.259146144094505360e+01
-8.393667790014907037e-01,-2.135763005483521937e+00,1.981272192428921386e+01
-1.428496290706147809e+00,-2.562428978732708362e+00,1.746096897115507929e+01
-2.041620035788684007e+00,-3.417826663168658907e+00,1.551988911047056696e+01
-2.864839289129787137e+00,-4.831731192756723914e+00,1.405044417056615558e+01
-4.077279992505043360e+00,-7.018166261792102567e+00,1.325296136898144894e+01
-5.884081978423624015e+00,-1.021828523227774355e+01,1.360214039931427976e+01
-8.447099582906361093e+00,-1.435033908828608773e+01,1.603449436517733773e+01
-1.164341565529380418e+01,-1.815884048315366783e+01,2.184098347753239011e+01
-1.444702320455903077e+01,-1.835791105769611775e+01,3.069835926641684765e+01
-1.492146958516415900e+01,-1.257454883360209053e+01,3.790272389118516827e+01
-1.226272726798999990e+01,-4.656415939088850209e+00,3.872089955623492585e+01
-8.113017960576673460e+00,1.039441420852145193e-01,3.486351045873998800e+01
-4.497510892795643755e+00,1.520666196626438760e+00,3.022244336255694819e+01
-2.106592140809997460e+00,1.506557972147920310e+00,2.620916555439776374e+01
-7.456002781179624783e-01,1.217453124290056365e+00,2.284409780861879824e+01
-1.295733339743243562e-02,1.056451513609833803e+00,1.996922667215645220e+01
4.122527977732781679e-01,1.107777427034762452e+00,1.748295757150828678e+01
7.378944783583925027e-01,1.385020214781804482e+00,1.533038233926150085e+01
1.098757133674747477e+00,1.927441637299178501e+00,1.348420076741505014e+01
1.604629696518892867e+00,2.837483360084768869e+00,1.194771072633178832e+01
2.382162130591151339e+00,4.304450418192952377e+00,1.078497240929499945e+01
3.601022123894452864e+00,6.633196727926371494e+00,1.019707567257150416e+01
5.506798049115352534e+00,1.016942549892872449e+01,1.071212345176741820e+01
8.357181185443991467e+00,1.508403251896341501e+01,1.347370255280477380e+01
1.209826333370970275e+01,1.996519092485434044e+01,2.033504671698261745e+01
1.553547538551683438e+01,2.035160173253376215e+01,3.144549529073837846e+01
1.603166367228778810e+01,1.282122454972439130e+01,4.030968802444693466e+01
1.255992515183836034e+01,2.887532592044456337e+00,4.053522017179758308e+01
7.458660494340811908e+00,-2.312906418240310291e+00,3.542204010572211104e+01
3.280336619056365421e+00,-3.479255511894463027e+00,3.024895399460729806e+01
6.283088495106259330e-01,-3.362310018481549534e+00,2.617134283778975501e+01
-9.120306709384597976e-01,-3.254985823780485177e+00,2.293270436242328003e+01
-1.884078169604325836e+00,-3.555881186264182148e+00,2.029282134753416855e+01
-2.699518105389546729e+00,-4.377892256574353880e+00,1.818199323627391095e+01
-3.644185752239023302e+00,-5.810956984210037035e+00,1.666323615396516189e+01
-4.935881664507135724e+00,-7.978719962851918979e+00,1.596118098763649584e+01
-6.743254338392544511e+00,-1.095257581141686565e+01,1.655870900801487267e+01
-9.122272951761434712e+00,-1.437059691379163340e+01,1.921531259673715653e+01
-1.179620447931541882e+01,-1.683408216848209449e+01,2.464469249401155793e+01
-1.372983446573873678e+01,-1.584982461867168801e+01,3.167276834572597011e+01
-1.357738070004754682e+01,-1.078784739764267897e+01,3.645753204025682237e+01
-1.116822445365493977e+01,-4.857764744779365707e+00,3.644495637034611235e+01
-7.835413335979734661e+00,-1.346255629467862924e+00,3.318007322594115038e+01
-4.989213294625614026e+00,-2.635696639154500587e-01,2.922636607733080183e+01
-3.122778560871908304e+00,-3.463295257053639609e-01,2.561698429388009401e+01
-2.122310275106294775e+00,-8.172720143294198714e-01,2.248000285296573253e+01
-1.731715843728311555e+00,-1.410315429779415153e+00,1.976603558393932047e+01
-1.753955818941509648e+00,-2.131560062623916174e+00,1.743611171171703234e+01
-2.099520260167141661e+00,-3.106526485083788813e+00,1.548937287137927754e+01
-2.781652321169875819e+00,-4.527246877698479111e+00,1.398543614291095949e+01
-3.895877994866603355e+00,-6.652891850767486126e+00,1.310533645611330655e+01
-5.608041542315264749e+00,-9.754429493206108859e+00,1.328679083234629310e+01
-8.090807045367398587e+00,-1.385292492510565410e+01,1.542929584186039094e+01
-1.126935258629877445e+01,-1.791750998389790794e+01,2.082025865496285277e+01
-1.424814793983854067e+01,-1.878197189334929007e+01,2.956866693316304406e+01
-1.511149793857276613e+01,-1.348971300168101095e+01,3.746779755140667589e+01
-1.275467920216394191e+01,-5.551361092263786823e+00,3.913407110286363633e+01
-8.635823135973925702e+00,-2.021571856485504526e-01,3.554019161943607230e+01
-4.851955306869659701e+00,1.549317326265964079e+00,3.083483346640610989e+01
-2.285590123842111687e+00,1.631265519251144935e+00,2.671256303769147067e+01
-8.007278133696054123e-01,1.352161837410149836e+00,2.326841166819903961e+01
5.530364786921468379e-03,1.187696759861162077e+00,2.033765550704336533e+01
4.763240127073631314e-01,1.248525614865643396e+00,1.780923033400117461e+01
8.377686194707382183e-01,1.556165160012545234e+00,1.562549872246274596e+01
1.238182656665955950e+00,2.155106210180251836e+00,1.376125422581679913e+01
1.797310160533998946e+00,3.157080724471700961e+00,1.222811674385687830e+01
2.651980360906896372e+00,4.764956503556298628e+00,1.110839593665622971e+01
3.986343005263454309e+00,7.279872110103296379e+00,1.065270941350528311e+01
6.048409392254725070e+00,1.106401049446835927e+01,1.146738556578086587e+01
9.050069924684530420e+00,1.601348717489457485e+01,1.483580878377359191e+01
1.279463247126999370e+01,2.028182635508375498e+01,2.250438946188557310e+01
1.577808147818369022e+01,1.917272143482717439e+01,3.352502328083206606e+01
1.546226450134620833e+01,1.064931730581167280e+01,4.070589969684150589e+01
1.151481483193191835e+01,1.639279305258183328e+00,3.947111411585965612e+01
6.589855357584626816e+00,-2.460445289308385686e+00,3.424621630198259936e+01
2.798397321674385818e+00,-3.231140916428946408e+00,2.933416410375121686e+01
4.503588200753769755e-01,-3.058430838771405647e+00,2.544274719258925543e+01
-9.036413783690702139e-01,-2.983947923901474564e+00,2.230231672474897664e+01
-1.780319131966236590e+00,-3.317301479056713465e+00,1.971542222947852352e+01
-2.545809870128744379e+00,-4.153380404409081628e+00,1.762934600131095308e+01
-3.463225874804489290e+00,-5.589999657518482046e+00,1.610835986849342660e+01
-4.741316610131942610e+00,-7.774874566330183256e+00,1.537393712108596056e+01
-6.554444680907543841e+00,-1.080934844400781536e+01,1.590613383386708968e+01
-8.996620391417412321e+00,-1.440917514560669233e+01,1.855486227655345033e+01
-1.178895064567838169e+01,-1.717031666157821945e+01,2.408171547323626882e+01
-1.390099517041537958e+01,-1.639922636260672562e+01,3.149873607974261347e+01
-1.386726927176820112e+01,-1.107273469230907459e+01,3.678803805245139813e+01
-1.138785851587823039e+01,-4.849833144629158710e+00,3.697848032787803874e+01
-7.900322342968498113e+00,-1.067221596453151289e+00,3.359233550775910970e+01
-4.895099116601292266e+00,1.128798757869221570e-01,2.948927815429907184e+01
-2.911461737901841484e+00,5.605112321013500098e-02,2.577652136576031694e+01
-1.828047285163563407e+00,-3.693202218362822697e-01,2.256707653204214736e+01
-1.358473641779058161e+00,-8.662906544612812842e-01,1.978912869901092009e+01
-1.279394143732735634e+00,-1.420455223485993512e+00,1.738337872401263695e+01
-1.479068293703918346e+00,-2.128342725472085917e+00,1.532259565188154760e+01
-1.939188040092385545e+00,-3.146334456824358305e+00,1.361545543026141125e+01
-2.723656494487226798e+00,-4.691449506536118363e+00,1.233835186329563172e+01
-3.971648363916849611e+00,-7.059994222607633318e+00,1.171005618164107531e+01
-5.890845386200678213e+00,-1.054097979876647884e+01,1.227514423652063513e+01
-8.684741087328101017e+00,-1.514961808647200847e+01,1.514550645531681816e+01
-1.218764746185702208e+01,-1.933738312701049011e+01,2.184265297609306344e+01
-1.517235555636841760e+01,-1.904595137437372188e+01,3.194482763960859018e+01
-1.534630918055983173e+01,-1.194154342098370769e+01,3.948464272963434496e+01
-1.206538854317282805e+01,-3.233382992331642392e+00,3.941666881899959662e+01
-7.443971156138891487e+00,1.397717479701725996e+00,3.475769787784977183e+01
-3.649176620169145124e+00,2.516450643198050230e+00,2.988021297990924552e+01
-1.227673438760086722e+00,2.408485710146959669e+00,2.587179759347388597e+01
1.594338012340987820e-01,2.222282445045755228e+00,2.258644829864027770e+01
9.828381841504212346e-01,2.324725832568875550e+00,1.982634481918146463e+01
1.602310151239692892e+00,2.812897420319706132e+00,1.750356731806114041e+01
2.264228840903305340e+00,3.761227998841484510e+00,1.561162340993112529e+01
3.161973038555388804e+00,5.308216641389827295e+00,1.423260161653200129e+01
4.480817497373860370e+00,7.667119053282268837e+00,1.360990559133835198e+01
6.422731056021615537e+00,1.103730579722077465e+01,1.429527718107188328e+01
9.105331209725092023e+00,1.515942744268246045e+01,1.729587358711137313e+01
1.226141618975414893e+01,1.838170719372242345e+01,2.373222693686567197e+01
1.465285851748498658e+01,1.732735419640232166e+01,3.247997208357052301e+01
1.444385687255019057e+01,1.083144836777205988e+01,3.833637049505665573e+01
1.138675885062157178e+01,3.526690937554263883e+00,3.788113672976320601e+01
7.340931087722857740e+00,-3.320599891164803807e-01,3.374267840370706040e+01
4.048125340237803904e+00,-1.310716250533521920e+00,2.927464855213269246e+01
1.948089392702762712e+00,-1.177888934906887286e+00,2.543907961990202793e+01
7.851116692783322026e-01,-8.658883283465967917e-01,2.219464252484549149e+01
1.812911836258164211e-01,-6.719344844325318977e-01,1.940288295412721453e+01
-1.431346514309245477e-01,-6.407939990540585384e-01,1.697632691889106837e+01
-3.603574031982257342e-01,-7.632652027112580839e-01,1.486174967170739158e+01
-5.740626081444363260e-01,-1.047668254540115917e+00,1.302293485013044538e+01
-8.583042111246362849e-01,-1.545459266675896837e+00,1.143751498053074123e+01
-1.291446437586150742e+00,-2.366066474364348693e+00,1.010480571331333977e+01
-1.979329920384442110e+00,-3.705348651701802165e+00,9.072383659887691465e+00
-3.089882535764060467e+00,-5.874810230217970997e+00,8.500907823825759380e+00
-4.868922750378188447e+00,-9.307369595083004654e+00,8.843819291348841816e+00
-7.635739948765465357e+00,-1.431351812499449672e+01,1.120339246954455881e+01
-1.151235295025519711e+01,-2.004676779157249911e+01,1.760127488605164103e+01
-1.555102820262556662e+01,-2.209117480883120876e+01,2.932137754230065241e+01
-1.690553200886962060e+01,-1.488729675955412901e+01,4.055505840791495586e+01
-1.362994901028321770e+01,-3.511747947661051583e+00,4.218609081709761455e+01
-8.038292309982699280e+00,2.997422928361614058e+00,3.683984375285267276e+01
-3.261893741635625954e+00,4.536654899340997638e+00,3.122479881976777705e+01
-1.917455988496588049e-01,4.442900072752706819e+00,2.698674079669337544e+01
1.604704797426280027e+00,4.352813605517416917e+00,2.377582811061521184e+01
2.753804013737890077e+00,4.749947595496455399e+00,2.127423652985876501e+01
3.731853114558904672e+00,5.750436518722170653e+00,1.941323518620406929e+01
4.858122331179098197e+00,7.400943980872049188e+00,1.830657395074234728e+01
6.332321340495248307e+00,9.710003770712642535e+00,1.825918601322620916e+01
8.245819759215681444e+00,1.246549698277448570e+01,1.978876421008025943e+01
1.044943061291562181e+01,1.484063060748608365e+01,2.337662974707504659e+01
1.235245573780042250e+01,1.520251967783248048e+01,2.867437985062854011e+01
1.298233671135405132e+01,1.238148753086600529e+01,3.350818532274956851e+01
1.177928987604661693e+01,7.829739479285838577e+00,3.526162200715253903e+01
9.335510369529133712e+00,3.956581065603361314e+00,3.371642247046715823e+01
6.757658886588827407e+00,2.095911426358001428e+00,3.055800330245062213e+01
4.806771979830003261e+00,1.733167791887504361e+00,2.722395398501827657e+01
3.659972245810246605e+00,2.111476309538998564e+00,2.418548056943075508e+01
3.199651631859275369e+00,2.857728550624178521e+00,2.155010021256686414e+01
3.276537016477598652e+00,3.906435843919092932e+00,1.936059133742508109e+01
3.819442573938052643e+00,5.351964293336894940e+00,1.770203138574714785e+01
4.832247855112447255e+00,7.366674873268028279e+00,1.677050768739304232e+01
6.378212985939363477e+00,1.005513477229611219e+01,1.695014772719120089e+01
8.502580129155408173e+00,1.325268218185539126e+01,1.892914452719944407e+01
1.100762464398442475e+01,1.596963525069916479e+01,2.334237149293027258e+01
1.310496970072931333e+01,1.604499431205324100e+01,2.972568494495709501e+01
1.355261084848657660e+01,1.218096168337074481e+01,3.507390319555462099e+01
1.180329676946053219e+01,6.553975797387098012e+00,3.634100361293319281e+01
8.788516096461240323e+00,2.520104301530618596e+00,3.393579880533047088e+01
5.908532878780148323e+00,9.109556717041217277e-01,3.021591047796259133e+01
3.874647735303573981e+00,7.514018063061593811e-01,2.660722739925568092e+01
2.723754829589829729e+00,1.179556958848227310e+00,2.342059658246652987e+01
2.249403443058393570e+00,1.831623073749883535e+00,2.066155329057705714e+01
2.255504403716670492e+00,2.670339826496334723e+00,1.831107497541915663e+01
2.650629126528283752e+00,3.808234989324311925e+00,1.638956448722436576e+01
3.436594991621940487e+00,5.445862854995923819e+00,1.499457523110847568e+01
4.706700524779305894e+00,7.813818429719805891e+00,1.437981709087580917e+01
6.606745902845116092e+00,1.111293441533854320e+01,1.508758045064538855e+01
9.206221534553966634e+00,1.501775788510588683e+01,1.806797011283387633e+01
1.219572221393514155e+01,1.790809846901063906e+01,2.425950671952517723e+01
1.438207937071302212e+01,1.672015020312507616e+01,3.242521540939024050e+01
1.411012627807888009e+01,1.062157541369112757e+01,3.777727732207888778e+01
1.121962437158672365e+01,3.833574405673899399e+00,3.733518908496799327e+01
7.413590141980346715e+00,1.748792204619076252e-01,3.344404543878909664e+01
4.296835828802662682e+00,-7.922389568030430151e-01,2.914322140543110606e+01
2.302441154305088666e+00,-6.578581445858905363e-01,2.538268389782057000e+01
1.214533461448766172e+00,-2.857612783657634270e-01,2.216957267829505440e+01
6.972073841754180545e-01,4.819795445828589653e-02,1.939173893212317878e+01
5.012905408298766741e-01,3.227415302179432732e-01,1.697160548280704973e+01
